"","humedad","plagas","productividad"
"127",-0.0735644041263263,0,0.328759248092086
"128",-0.0376341714670479,0,-0.0419942667441405
"129",-0.681660478755657,1,0.366392642274891
"130",-0.324270272246319,0,-0.508579201040441
"131",0.0601604404345152,0,0.660103700099168
"132",-0.588894486259664,0,-0.364953789417961
"133",0.531496192632572,1,0.00213935412058353
"134",-1.51839408178679,0,-0.588675669883609
"135",0.306557860789766,1,1.72440013851883
"136",-1.53644982353759,0,-0.136794417747951
"137",-0.300976126836611,0,-0.0249646199680952
"138",-0.528279904445006,0,-0.0628277629237068
"139",-0.652094780680999,0,-0.109698113471227
"140",-0.0568967778473925,0,-0.100889395618066
"141",-1.91435942568001,0,0.186229207373652
"142",1.17658331201856,1,0.846209098805089
"143",-1.664972436212,1,0.879930895324429
"144",-0.463530401472386,0,-0.0809111834307028
"145",-1.11592010504285,0,-0.525943590819881
"146",-0.750819001193448,0,0.0962598444557133
"147",2.08716654562835,0,0.510427704988069
"148",0.0173956196932517,0,-0.703303079440155
"149",-1.28630053043433,0,-0.314400823120202
"150",-1.64060553441858,0,0.0687706072310421
"151",0.450187101272656,1,1.45734434948192
"152",-0.018559832714638,0,-0.435197273917212
"153",-0.318068374543844,0,-0.771589392937883
"154",-0.929362147453702,0,0.0236411624100752
"155",-1.48746031014148,0,-0.215347363296703
"156",-1.07519229661568,0,-0.443242171972784
"157",1.00002880371391,1,2.02791003034912
"158",-0.621266694796823,0,0.0128725898074242
"159",-1.38442684738449,0,0.788784609405456
"160",1.86929062242358,1,1.464661842528
"161",0.425100377372448,0,-0.0440113499370322
"162",-0.238647100913033,0,-0.326815013440075
"163",1.05848304870902,0,-0.675621551426434
"164",0.886422651374936,0,0.147322297279464
"165",-0.619243048231147,1,1.44039419613349
"166",2.20610246454047,1,2.031954146498
"167",-0.255027030141015,0,1.21437062085489
"168",-1.42449465021281,0,0.801090294471862
"169",-0.144399601954219,0,-0.721814117334071
"170",0.207538339232345,0,-0.201002836926581
"171",2.30797839905936,1,0.864504721312061
"172",0.105802367893711,1,2.47768579469339
"173",0.456998805423414,0,-0.340911898486467
"174",-0.077152935356531,0,-0.0528826193889007
"175",-0.334000842366544,0,-0.678726090084294
"176",-0.0347260283112762,0,0.0652667000054756
"177",0.787639605630162,1,1.70635155447409
"178",2.07524500865228,1,0.597651807525621
"179",1.02739243876377,1,0.822980040114461
"180",1.2079083983867,1,0.637568129661317
"181",-1.23132342155804,0,0.398979287790743
"182",0.983895570053379,0,0.0307950105767679
"183",0.219924803660651,0,0.21000779280686
"184",-1.46725002909224,0,0.969769890763573
"185",0.521022742648139,0,0.128742866187499
"186",-0.158754604716016,0,0.131692660101594
"187",1.4645873119698,1,2.04541299146313
"188",-0.766081999604665,0,-0.223596091209236
"189",-0.430211753928547,0,-0.0521908155876061
"190",-0.926109497377437,0,-0.222413993032881
"191",-0.17710396143654,0,0.216823187391845
"192",0.402011779486338,0,-0.254014268356096
"193",-0.731748173119606,0,0.362533724368156
"194",0.830373167981674,0,0.223839355030298
"195",-1.20808278630446,0,-0.662641354512714
"196",-1.04798441280774,0,-0.459657767341622
"197",1.44115770684428,0,-0.360882668127229
"198",-1.01584746530465,0,-0.435469933417313
"199",0.411974712317515,1,0.946039515352247
"200",-0.38107605110892,1,1.83489158940404
"201",0.409401839650934,1,0.546607430425782
"202",1.68887328620405,0,-0.430044872266036
"203",1.58658843344197,0,0.764655047250121
"204",-0.330907800682766,0,-0.16456475193844
"205",-2.28523553529247,0,-0.327682164442029
"206",2.49766158983416,1,0.399396941854194
"207",0.667066166765493,1,0.786591472600649
"208",0.5413273359637,0,-0.111131059832172
"209",-0.0133995231459087,0,0.400984748780922
"210",0.510108422952926,1,1.05981852143792
"211",-0.164375831769667,1,0.403502796541328
"212",0.420694643254513,1,1.74753102958597
"213",-0.400246743977644,0,-0.553262012436559
"214",-1.37020787754746,0,0.864357316068308
"215",0.987838267454879,1,0.214713753252872
"216",1.51974502549955,1,1.46621752003334
"217",-0.308740569225614,0,0.0981599236808803
"218",-1.25328975560769,0,0.547349624802523
"219",0.642241305677824,0,0.0435229367960809
"220",-0.0447091368939791,0,0.305146884864636
"221",-1.73321840682484,0,-0.364208937873738
"222",0.00213185968026965,0,0.342763619983193
"223",-0.630300333928146,0,0.689524892579252
"224",-0.340968579860405,0,0.134898899732309
"225",-1.15657236263585,0,0.125170972178156
"226",1.80314190791747,0,-0.0486652105643238
"227",-0.331132036391221,0,-0.150219800182604
"228",-1.60551341225308,0,-1.17195923518667
"229",0.197193438739481,1,1.02581778567926
"230",0.263175646405474,0,-1.28220055275174
"231",-0.985826700409291,0,-0.950382004298665
"232",-2.88892067167955,0,0.632138265965568
"233",-0.640481702565115,0,0.0118200886884174
"234",0.570507635920485,0,0.978417078233143
"235",-0.05972327604261,0,-0.0817417909212051
"236",-0.0981787440052344,0,0.159753004204034
"237",0.560820728620116,1,0.66590142643244
"238",-1.18645863857947,0,0.382105809729123
"239",1.09677704427424,1,1.4230437024999
"240",-0.00534402827816569,0,0.648145479665884
"241",0.707310667398079,1,0.15857440410389
"242",1.03410773473746,1,0.791106109055623
"243",0.223480414915304,1,0.353153610255232
"244",-0.878707612866019,0,-0.486108100239058
"245",1.16296455596733,1,1.1823673824849
"246",-2.00016494478548,0,-0.249101413001307
"247",-0.544790740001725,0,-0.123024836152634
"248",-0.255670709156989,0,0.0609517714514008
"249",-0.166121036765006,0,0.719699865129422
"250",1.02046390878411,1,0.829721663512543
"251",0.136221893102778,0,-0.432825128507846
"252",0.407167603423836,0,-0.436184588772701
"253",-0.0696548130129049,1,1.33722153485513
"254",-0.247664341619331,0,0.268942756046206
"255",0.69555080661964,1,1.99883746584393
"256",1.1462283572158,1,0.615056570520199
"257",-2.40309621489187,0,-0.193162948570566
"258",0.572739555245841,0,0.523762611562703
"259",0.374724406778655,1,0.297213867637234
"260",-0.425267721556076,0,-0.244206922970385
"261",0.951012807576816,1,0.61690076536894
"262",-0.389237181718379,0,0.261981600720479
"263",-0.284330661799574,1,0.717207132907697
"264",0.857409778079803,1,0.808957457098565
"265",1.7196272991206,1,0.638096192470066
"266",0.270054900937229,1,0.971110135948457
"267",-0.42218400978764,1,0.458822329418586
"268",-1.18911329485959,0,0.682462725287507
"269",-0.33103297887901,0,0.759013091539141
"270",-0.939829326510021,0,-0.189740010914915
"271",-0.258932583118785,0,0.827304920338396
"272",0.394379168221572,0,1.03435333963523
"273",-0.851857092023863,0,0.402607942512191
"274",2.64916688109488,1,0.583531779032658
"275",0.156011675665079,0,0.0190141864358282
"276",1.13020726745494,1,1.69632906925
"277",-2.28912397984011,0,0.196115025820624
"278",0.741001157195439,0,-0.0966118389966213
"279",-1.31624516045156,0,0.28332376537274
"280",0.919803677609141,1,1.29909496147576
"281",0.398130155451956,1,0.170604011588122
"282",-0.407528579269772,1,0.712939107509727
"283",1.32425863017727,0,0.935897166988209
"284",-0.70123166924692,0,-0.266823476958966
"285",-0.580614304240536,0,-0.25922798566021
"286",-1.00107218102542,0,-0.0429858351096405
"287",-0.668178606753393,0,0.0719985804360634
"288",0.945184953373082,0,0.280228415666568
"289",0.433702149545162,0,-0.894056900956853
"290",1.00515921767704,0,-0.585356221847111
"291",-0.390118664053679,0,0.0472683021900677
"292",0.376370291774648,0,-0.703604193476974
"293",0.244164924486494,1,1.16329096120841
"294",-1.42625734238254,0,0.0428745783710612
"295",1.77842928747545,1,0.831378381608597
"296",0.134447660933676,0,0.0551246150622501
"297",0.765598999157864,1,0.707531896729034
"298",0.955136676908982,0,-0.147989427999349
"299",-0.0505657014422701,0,-0.0284073020650195
"300",-0.305815419766971,0,-0.430256315388588
"301",0.893673702425513,1,1.28075664091232
"302",-1.0472981490613,1,0.811938176774243
"303",1.97133738622415,1,0.631669681260996
"304",-0.383632106288362,0,0.0272097313708156
"305",1.65414530227499,1,0.686790943319936
"306",1.51221269395063,1,1.09831354725784
"307",0.082965733585914,0,0.84806292099786
"308",0.5672209148515,1,0.651295918403845
"309",-1.02454847953446,0,-0.228927616799982
"310",0.323006503022436,0,-0.164800569809607
"311",1.04361245835618,0,0.45855621462191
"312",0.0990784868971982,0,1.07171329860716
"313",-0.45413690915436,0,0.691480122630497
"314",-0.65578185245044,0,0.28445797446794
"315",-0.0359224226225114,1,0.648593415300914
"316",1.0691614606768,1,2.12710757103077
"317",-0.483974930301277,0,-0.515848350575994
"318",-0.121010111327444,0,0.0244971743854591
"319",-1.29414000382084,0,-0.74830291545233
"320",0.494312836014856,0,0.0303935424214057
"321",1.30790152011415,1,1.56606018329879
"322",1.49704100940278,1,0.694653850674157
"323",0.814702730897356,1,1.47260989338152
"324",-1.86978879020261,0,0.560216608533796
"325",0.48202950412376,1,-0.112552508569969
"326",0.456135603301202,0,0.427493352959531
"327",-0.353400285829911,0,0.225821676918576
"328",0.170489470947982,0,-0.336876248711671
"329",-0.864035954126904,0,0.14525861807156
"330",0.679230774015656,0,-0.235991644960183
"331",-0.327101014653104,0,0.141054551131424
"332",-1.56908218514395,0,-0.672288207821842
"333",-0.367450756170482,0,0.61143883611102
"334",1.36443492906985,1,1.01581948272955
"335",-0.334281364731164,0,-0.173629118845369
"336",0.732750042209102,1,0.531704683111524
"337",0.946585640197786,0,-0.903113039730046
"338",0.00439870432637403,0,1.26708411834171
"339",-0.352322305549849,0,0.145221045863908
"340",-0.529695509133504,0,0.256408380669837
"341",0.739589225574796,0,0.00312333587167119
"342",-1.06345741548281,0,0.0753112383480503
"343",0.2462108435364,0,-0.673788763258846
"344",-0.289499366564312,0,-0.0202004648134997
"345",-2.26488935648794,0,0.426043430633368
"346",-1.40885045607319,0,-0.214605402691961
"347",0.916019328792574,0,-0.0702439228100857
"348",-0.1912789505352,0,-0.232250103670816
"349",0.803283216133648,0,1.19369066201612
"350",1.8874744633086,1,1.34615237469084
"351",1.47388118110914,1,1.05054395443896
"352",0.677268492312998,0,0.471580522351819
"353",0.379962686566745,0,0.047711103611424
"354",-0.192798426457334,0,-0.00726250007946672
"355",1.5778917949044,0,-0.650817452611842
"356",0.596234109318454,0,-0.875571809348627
"357",-1.17357694087136,0,-0.209233058126543
"358",-0.155642534890318,1,0.999769730061759
"359",-1.91890982026984,0,-0.374297544422115
"360",-0.195258846110637,0,-0.0170296026847786
"361",-2.59232766994599,0,0.661784388746221
"362",1.31400216719805,1,1.61158866230699
"363",-0.635543001032135,1,1.02533135579135
"364",-0.429978838694188,0,-0.0625441614587115
"365",-0.169318332301963,0,0.492304463329793
"366",0.612218173989128,1,0.972566918835021
"367",0.6783401772227,1,1.18563656267025
"368",0.567951972471672,1,0.823384239510339
"369",-0.572542603926126,0,-0.232772043515825
"370",-1.36329125627834,0,0.782259250386677
"371",-0.388722244337901,1,0.977237642027535
"372",0.277914132450543,1,1.51756317043349
"373",-0.823081121572025,0,-1.50201480088322
"374",-0.0688409344784646,0,-0.44728950318658
"375",-1.1676623261298,1,0.952183156356815
"376",-0.0083090142156068,0,0.150373137574555
"377",0.128855401597405,1,0.427557832386574
"378",-0.145875628461003,1,1.1961025440104
"379",-0.163910956736068,0,0.0181700497539852
"380",1.76355200278492,1,2.22638129335915
"381",0.762586512418318,0,-0.453419494525193
"382",1.11143108073063,1,0.914943730198675
"383",-0.923206952829831,0,-0.128973997415114
"384",0.164341838427956,0,-0.00658408831975853
"385",1.15482518709727,1,0.421000733921268
"386",-0.0565214245264898,1,0.848819876110729
"387",-2.12936064823465,0,-0.03241385776618
"388",0.344845762099456,0,-0.572835119751961
"389",-1.90495544558553,0,-0.644596848426521
"390",-0.811170153140217,0,0.584064761028215
"391",1.3240043212996,1,1.46255931350724
"392",0.615636849302674,0,-0.248657658275531
"393",1.09166895553536,0,0.196761253333922
"394",0.306604861513632,0,-0.76283062748112
"395",-0.110158762482857,0,0.120766383400031
"396",-0.924312773127284,0,0.135379548543396
"397",1.5929137537192,1,0.809025024864951
"398",0.0450105981218803,0,0.398840486917799
"399",-0.715128400667883,0,0.109321536131619
"400",0.865223099717138,1,1.85008455901886
"401",1.0744409582779,0,-0.613710591097833
"402",1.89565477419858,0,0.178977481148612
"403",-0.602997303605094,1,1.68402668136615
"404",-0.390867820723137,1,1.7789880439892
"405",-0.416222031530192,1,0.342702338350153
"406",-0.375657422820391,0,-0.274721722608412
"407",-0.366630945702358,0,-0.635024276316727
"408",-0.295677452700886,0,-0.394720917821863
"409",1.44182041019987,1,1.36262550425072
"410",-0.697538291913041,0,-0.0777418858755141
"411",-0.38816750592136,0,-0.492314566581393
"412",0.652536452171517,1,1.77170156344929
"413",1.12477244653513,1,1.55943849335399
"414",-0.772110803023928,0,-0.955452421962207
"415",-0.508086216138287,0,-0.255098008019694
"416",0.523620590498017,1,1.88891553488013
"417",1.01775422653797,0,-0.561790038940381
"418",-0.251164588087978,1,1.59671306360214
"419",-1.42999344738861,0,-0.399224648645445
"420",1.70912103210088,1,0.956960763038764
"421",1.43506957231162,1,1.05339559244654
"422",-0.71037114584988,0,0.652553916893235
"423",-0.0650675736555838,0,-0.498079745132338
"424",-1.75946873536593,0,0.64582558577244
"425",0.569722971819101,0,0.265459877159725
"426",1.61234679820178,0,0.0466926312904961
"427",-1.63728064710472,0,-0.0317403872165493
"428",-0.779568513201747,0,-0.312758149248167
"429",-0.641176933750564,0,0.0197580822768916
"430",-0.681131393571156,0,0.307582911691278
"431",-2.03328559561795,0,-0.440442870874398
"432",0.500963559247907,1,1.35175304981508
"433",-1.53179813996574,0,-0.477444874736524
"434",-0.0249976392782635,0,0.0353914008735906
"435",0.592984721025293,1,0.999750207171225
"436",-0.19819542148464,0,0.437863346675509
"437",0.892008392473526,1,1.59748334125428
"438",-0.0257150709181537,0,0.0452921284051434
"439",-0.647660450585665,0,0.823498652221267
"440",0.64635941503464,1,0.9098142053422
"441",-0.433832740029588,0,-0.0376318834102252
"442",1.7726111849785,0,-0.253325203930682
"443",-0.0182597111630101,0,-0.0803354663466092
"444",0.852814993600531,0,-0.494791856152918
"445",0.205162903244026,0,-0.979692671251682
"446",-3.00804859892048,0,0.381733471321506
"447",-1.36611193132898,0,0.288958411200017
"448",-0.424102260144812,0,-0.0624857934912009
"449",0.236803663745558,0,0.332634817935225
"450",-2.34272312035896,0,-0.478086622808298
"451",0.961696633380712,1,1.24709564265323
"452",-0.60442573385444,0,-0.725608070409792
"453",-0.752877279362913,0,0.143795394049692
"454",-1.55561159254425,0,-0.41482994835647
"455",-1.45389373800106,0,0.197955851917433
"456",0.0563318360544103,0,-0.418328883260455
"457",0.509369406673892,0,0.389378479155891
"458",-2.0978829597843,0,0.186644432589674
"459",-1.00436197944933,0,-0.600891579801342
"460",0.535771722252592,1,0.907706312789234
"461",-0.453037084649918,0,-0.118512313145895
"462",2.16536850181726,1,0.896312902552275
"463",1.24574667274811,1,1.69138201418733
"464",0.595498034069596,1,1.03394583667182
"465",0.0048844495381889,0,-0.240640002476459
"466",0.279360782055259,0,0.112731820620289
"467",-0.705906125267626,0,1.03786363424001
"468",0.628017152957251,1,0.728541120794943
"469",1.4802139600857,1,1.1569841371902
"470",1.08342991008328,1,2.20022509058649
"471",-0.813244256664091,0,-0.288340780439561
"472",-1.61887684922359,0,-0.161362149214009
"473",-0.109655699488241,0,-1.04268558754024
"474",0.440889370916978,1,1.93996706863863
"475",1.3509939798086,0,0.330958036912303
"476",-1.31860948453356,0,-0.770178061514457
"477",0.364384592607448,0,-1.29381014684776
"478",0.233499835088518,0,-0.402876752477379
"479",1.19395526125905,1,1.6122069110296
"480",-0.0279099721295774,1,1.0080678824942
"481",-0.357298854504253,0,-0.398244024423732
"482",-1.14681413611837,0,0.472300234854851
"483",-0.517420483593623,1,1.5347348480167
"484",-0.362123772578272,0,0.0680603448582172
"485",2.35055432578911,1,0.505773292847805
"486",2.44653137569996,1,1.78532090382855
"487",-0.166703279484276,0,-0.377553801317242
"488",-1.04366743906189,1,0.920565423401519
"489",-1.97293493407467,0,-0.632381809574644
"490",0.514671633438029,1,1.33639426674317
"491",-1.09057358373486,0,-0.159821777849523
"492",2.28465932554436,1,0.982738542925381
"493",-0.885617572657959,0,0.281606786476637
"494",0.111106429745722,0,0.249772229902934
"495",3.81027668071067,1,1.17049594866193
"496",-1.10890999794325,0,-0.967604849872413
"497",0.307566624421454,0,0.024703094842106
"498",-1.10689447222516,0,-0.418786239411772
"499",0.34765364882196,0,-0.663185610113438
"500",-0.873264535062044,0,-0.893171895715335
"501",0.0773031227369236,0,0.1318517003709
"502",-0.296868642156621,0,-0.414725923625983
"503",-1.18324224043267,0,-0.730817387164332
"504",0.0112926884238996,1,1.84199508964916
"505",0.991601036059367,1,0.227837856169863
"506",1.59396745390374,1,0.904556437269757
"507",-1.37271127092917,0,0.508105849096619
"508",-0.249610933042319,0,0.273563101022024
"509",1.15942452685555,0,0.377577003850078
"510",-1.1142223478436,0,-0.209902098293329
"511",-2.52850068885039,0,0.905391031014167
"512",-0.935902558513312,1,0.944598822076086
"513",-0.967239457935565,0,0.180127724957888
"514",0.0474885923277959,0,-0.0531547397854231
"515",-0.403736793498034,0,-0.346355354146895
"516",0.231496128244633,1,1.52827418301514
"517",-0.422372407926746,0,0.381813485250299
"518",0.374118394695298,0,-1.11525716082866
"519",-0.366005774997015,0,0.196397629431171
"520",1.19010144652106,1,0.618111578165266
"521",-0.737327525257229,0,-0.080086845430696
"522",0.290666645439266,0,0.692850799715905
"523",-0.884849568284455,1,1.04922042718651
"524",0.208006478870832,1,1.31687813765247
"525",-0.0477301724785263,0,-0.274870929519278
"526",-1.68452064613859,0,0.315110603473671
"527",-0.144226556618951,1,0.761609591462203
"528",1.18021366550265,1,1.12706034250159
"529",0.681399923199504,0,0.289676330961977
"530",0.143247630887551,0,-0.299414275180689
"531",-1.19231644371292,0,-0.236390243250416
"532",1.16922865278909,1,0.86645030940207
"533",0.0792017089453723,0,-0.045500781982736
"534",-0.451773752768677,1,1.25689619858154
"535",1.64202821280077,1,0.890345712091059
"536",-0.769592321599518,1,0.884727465024505
"537",0.303360960757848,0,-0.0815251084142714
"538",1.28173742118351,0,-0.909083950246856
"539",0.602222795170429,1,1.427593726684
"540",-0.307022264536836,1,0.609559697624916
"541",-0.418418103422641,1,0.628540412185112
"542",0.355135530046085,1,0.938810024367037
"543",0.513481114599557,1,1.30688944460834
"544",0.01860740032874,0,-0.834556748794072
"545",1.31844897225668,1,0.852754944569817
"546",-0.065831999838153,0,-0.061748798628888
"547",-0.700296078317704,0,-0.701389105060515
"548",0.537326131521341,0,-1.10470199497472
"549",-2.20178232235392,0,-0.0106766050781971
"550",0.391973743798411,1,0.682901214275312
"551",0.496960952423719,0,0.477612427127238
"552",-0.224874715429902,0,-0.430558395502688
"553",-1.11714316533188,1,2.29689846722475
"554",-0.394994603313877,0,0.23236758501343
"555",1.54983034223631,0,0.565504909898756
"556",-0.743514479798666,0,0.217177610149323
"557",-2.33171211772957,0,0.659598417992084
"558",0.812245442209214,0,-0.136854754845095
"559",-0.501310657201351,1,0.822720796228165
"560",-0.510886565952357,0,-0.155642299843876
"561",-1.21536404115501,0,-0.0980295399715739
"562",-0.022558628347222,0,-0.122316891958862
"563",0.701239300429707,0,0.135841819167039
"564",-0.587482025589799,0,-0.297429613495904
"565",-0.60672794141879,0,-0.516776012493751
"566",1.09664021500029,1,0.803784635934412
"567",-0.247509677080296,0,0.400322624751506
"568",-0.159901713323247,0,-0.0779701551708537
"569",-0.625778250735075,0,-0.294981168781055
"570",0.900434635600238,1,1.03935168351354
"571",-0.994193629266225,0,0.221504535996338
"572",0.849250385880362,0,0.293364925221644
"573",0.805702288976437,1,0.813182423586057
"574",-0.46760093599122,1,1.09658472934837
"575",0.848420313723343,0,0.35842038272227
"576",0.986769863596017,0,-0.13650236261319
"577",0.57562028851936,0,0.726628782552861
"578",2.02484204541817,1,1.27070575773859
"579",-1.96235319122504,0,-0.0343877301674981
"580",-1.16492093063759,0,-0.146708501959194
"581",-1.37651921373083,0,-0.413720880354471
"582",0.167679934469767,0,-0.916358406441255
"583",1.58462907915972,0,-0.131375448509147
"584",1.67788895297625,1,0.175797000634411
"585",0.488296698394955,1,1.17447636357629
"586",0.878673262560324,1,0.942430685654119
"587",-0.144874874029881,1,1.25658674318635
"588",0.468971760074208,0,0.601788031777264
"589",0.376235477129484,0,0.228477793006164
"590",-0.761040275056481,0,-0.843619419360088
"591",-0.293294933750864,0,0.352001703855832
"592",-0.134841264407518,0,0.60547344314022
"593",1.39384581617302,0,-0.0827457921480323
"594",-1.03698868969829,0,0.14903433255907
"595",-2.11433514780366,0,-0.00304785844028472
"596",0.768278218204398,0,-0.518771731885309
"597",-0.816160620753485,0,0.85829702217951
"598",-0.436106923160574,0,-0.30522484560309
"599",0.904705031282809,1,1.10527253154512
"600",-0.763086264548317,0,0.533064196692189
"601",-0.341066979637804,0,-0.235593049722671
"602",1.50242453423459,0,-0.07464152112301
"603",0.5283077123164,1,1.25546212305361
"604",0.542191355464308,0,0.321003715985289
"605",-0.136673355717877,0,0.0106822311852167
"606",-1.13673385330273,0,-0.29305960043007
"607",-1.49662715435579,0,-0.285004823061376
"608",-0.223385643556595,0,0.323113055018179
"609",2.00171922777288,1,1.12216281805091
"610",0.221703816213622,1,0.661801998824573
"611",0.164372909246388,1,0.777287704234799
"612",0.33262360885001,0,0.430676603910032
"613",-0.385207999091431,0,0.351349455932198
"614",-1.39875402655789,0,-0.445790858729371
"615",2.67574079585182,1,0.295186772028916
"616",-0.423686088681983,0,-0.476920340196088
"617",-0.298601511933064,0,0.413186214527046
"618",-1.79234172685298,0,0.405267601684664
"619",-0.248008225068098,0,-0.00303899055378404
"620",-0.247303918374605,1,0.448152402371258
"621",-0.255510378526346,0,-0.807156167914614
"622",-1.78693810009257,0,0.172448958854724
"623",1.78466281602476,0,0.434361040186609
"624",1.76358634774588,1,1.05986738198718
"625",0.689600221934096,0,-1.12655946631186
"626",-1.10074064442392,0,-0.066953840783896
"627",0.714509356897811,1,1.74818554800287
"628",-0.246470316934021,0,-0.167293473403182
"629",-0.319786165927205,0,-0.352502897064965
"630",1.3626442929547,0,0.524624008369489
"631",-1.22788258998268,0,0.0391379112894185
"632",-0.511219232750473,1,1.00875977596399
